START ITHAKI GPS TRACKING
$GPGGA,103814.000,4037.7442,N,02257.5637,E,1,09,1.1,50.8,M,36.1,M,,0000*63
$GPGGA,103815.000,4037.7422,N,02257.5650,E,1,08,1.3,50.9,M,36.1,M,,0000*67
$GPGGA,103816.000,4037.7400,N,02257.5664,E,1,08,1.3,50.9,M,36.1,M,,0000*63
$GPGGA,103817.000,4037.7374,N,02257.5682,E,1,08,1.3,50.9,M,36.1,M,,0000*6E
$GPGGA,103818.000,4037.7346,N,02257.5704,E,1,08,1.3,51.1,M,36.1,M,,0000*66
$GPGGA,103819.000,4037.7320,N,02257.5729,E,1,08,1.3,51.3,M,36.1,M,,0000*6A
$GPGGA,103820.000,4037.7296,N,02257.5753,E,1,08,1.3,51.3,M,36.1,M,,0000*61
$GPGGA,103821.000,4037.7278,N,02257.5773,E,1,08,1.3,51.2,M,36.1,M,,0000*63
$GPGGA,103822.000,4037.7266,N,02257.5786,E,1,09,1.1,51.2,M,36.1,M,,0000*66
$GPGGA,103823.000,4037.7260,N,02257.5793,E,1,09,1.1,51.2,M,36.1,M,,0000*65
$GPGGA,103824.000,4037.7256,N,02257.5797,E,1,09,1.1,51.2,M,36.1,M,,0000*63
$GPGGA,103825.000,4037.7253,N,02257.5800,E,1,09,1.1,50.8,M,36.1,M,,0000*6D
$GPGGA,103826.000,4037.7248,N,02257.5808,E,1,09,1.1,50.6,M,36.1,M,,0000*62
$GPGGA,103827.000,4037.7237,N,02257.5823,E,1,09,1.1,50.4,M,36.1,M,,0000*60
$GPGGA,103828.000,4037.7223,N,02257.5842,E,1,09,1.1,50.2,M,36.1,M,,0000*6B
$GPGGA,103829.000,4037.7207,N,02257.5863,E,1,09,1.1,50.0,M,36.1,M,,0000*6D
$GPGGA,103830.000,4037.7190,N,02257.5886,E,1,09,1.1,49.8,M,36.1,M,,0000*63
$GPGGA,103831.000,4037.7174,N,02257.5908,E,1,09,1.1,49.6,M,36.1,M,,0000*61
$GPGGA,103832.000,4037.7160,N,02257.5927,E,1,09,1.1,49.4,M,36.1,M,,0000*68
